location,date,variant,num_sequences,perc_sequences,num_sequences_total
Mexico,2021-03-22,B.1.258,0,0.0,1092
Mexico,2021-03-22,B.1.221,,,1092
Mexico,2021-03-22,B.1.1.519,739,67.67,1092
Mexico,2021-03-22,B.1.177,0,0.0,1092
Mexico,2021-03-22,Beta,0,0.0,1092
Mexico,2021-03-22,Alpha,28,2.56,1092
Mexico,2021-03-22,Gamma,3,0.27,1092
Mexico,2021-03-22,Delta,0,0.0,1092
Mexico,2021-03-22,Kappa,3,0.27,1092
Mexico,2021-03-22,Epsilon,52,4.76,1092
Mexico,2021-03-22,Eta,,,1092
Mexico,2021-03-22,Iota,4,0.37,1092
Mexico,2021-03-22,Lambda,0,0.0,1092
Mexico,2021-03-22,Mu,0,0.0,1092
Mexico,2021-03-22,S:677H.Robin1,0,0.0,1092
Mexico,2021-03-22,S:677P.Pelican,3,0.27,1092
Mexico,2021-03-22,B.1.1.302,,,1092
Mexico,2021-03-22,B.1.1.277,,,1092
Mexico,2021-03-22,B.1.367,,,1092
Mexico,2021-03-22,others,260,23.83,1092
Mexico,2021-03-22,non_who,1002,91.77,1092
Mexico,2021-04-05,B.1.160,,,951
Mexico,2021-04-05,B.1.620,,,951
Mexico,2021-04-05,B.1.258,0,0.0,951
Mexico,2021-04-05,B.1.221,,,951
Mexico,2021-04-05,B.1.1.519,706,74.24,951
Mexico,2021-04-05,B.1.177,0,0.0,951
Mexico,2021-04-05,Beta,1,0.11,951
Mexico,2021-04-05,Alpha,32,3.36,951
Mexico,2021-04-05,Gamma,16,1.68,951
Mexico,2021-04-05,Delta,1,0.11,951
Mexico,2021-04-05,Kappa,0,0.0,951
Mexico,2021-04-05,Epsilon,40,4.21,951
Mexico,2021-04-05,Eta,,,951
Mexico,2021-04-05,Iota,2,0.21,951
Mexico,2021-04-05,Lambda,0,0.0,951
Mexico,2021-04-05,Mu,0,0.0,951
Mexico,2021-04-05,S:677H.Robin1,0,0.0,951
Mexico,2021-04-05,S:677P.Pelican,0,0.0,951
Mexico,2021-04-05,B.1.1.302,,,951
Mexico,2021-04-05,B.1.1.277,,,951
Mexico,2021-04-05,B.1.367,,,951
Mexico,2021-04-05,others,153,16.08,951
Mexico,2021-04-05,non_who,859,90.32,951
Mexico,2021-04-19,B.1.160,,,1260
Mexico,2021-04-19,B.1.620,,,1260
Mexico,2021-04-19,B.1.258,0,0.0,1260
Mexico,2021-04-19,B.1.221,,,1260
Mexico,2021-04-19,B.1.1.519,957,75.95,1260
Mexico,2021-04-19,B.1.177,0,0.0,1260
Mexico,2021-04-19,Beta,4,0.32,1260
Mexico,2021-04-19,Alpha,92,7.3,1260
Mexico,2021-04-19,Gamma,34,2.7,1260
Mexico,2021-04-19,Delta,0,0.0,1260
Mexico,2021-04-19,Kappa,1,0.08,1260
Mexico,2021-04-19,Epsilon,44,3.49,1260
Mexico,2021-04-19,Eta,,,1260
Mexico,2021-04-19,Iota,5,0.4,1260
Mexico,2021-04-19,Lambda,5,0.4,1260
Mexico,2021-04-19,Mu,0,0.0,1260
Mexico,2021-04-19,S:677H.Robin1,0,0.0,1260
Mexico,2021-04-19,S:677P.Pelican,1,0.08,1260
Mexico,2021-04-19,B.1.1.302,,,1260
Mexico,2021-04-19,B.1.1.277,,,1260
Mexico,2021-04-19,B.1.367,,,1260
Mexico,2021-04-19,others,117,9.28,1260
Mexico,2021-04-19,non_who,1075,85.31,1260
Mexico,2021-05-03,B.1.160,,,1385
Mexico,2021-05-03,B.1.620,,,1385
Mexico,2021-05-03,B.1.258,0,0.0,1385
Mexico,2021-05-03,B.1.221,,,1385
Mexico,2021-05-03,B.1.1.519,858,61.95,1385
Mexico,2021-05-03,B.1.177,0,0.0,1385
Mexico,2021-05-03,Beta,8,0.58,1385
Mexico,2021-05-03,Alpha,168,12.13,1385
Mexico,2021-05-03,Gamma,87,6.28,1385
Mexico,2021-05-03,Delta,1,0.07,1385
Mexico,2021-05-03,Kappa,1,0.07,1385
Mexico,2021-05-03,Epsilon,46,3.32,1385
Mexico,2021-05-03,Eta,,,1385
Mexico,2021-05-03,Iota,6,0.43,1385
Mexico,2021-05-03,Lambda,25,1.81,1385
Mexico,2021-05-03,Mu,7,0.51,1385
Mexico,2021-05-03,S:677H.Robin1,0,0.0,1385
Mexico,2021-05-03,S:677P.Pelican,2,0.14,1385
Mexico,2021-05-03,B.1.1.302,,,1385
Mexico,2021-05-03,B.1.1.277,,,1385
Mexico,2021-05-03,B.1.367,,,1385
Mexico,2021-05-03,others,176,12.71,1385
Mexico,2021-05-03,non_who,1036,74.8,1385
Mexico,2021-05-17,B.1.160,,,1566
Mexico,2021-05-17,B.1.620,,,1566
Mexico,2021-05-17,B.1.258,0,0.0,1566
Mexico,2021-05-17,B.1.221,,,1566
Mexico,2021-05-17,B.1.1.519,732,46.74,1566
Mexico,2021-05-17,B.1.177,0,0.0,1566
Mexico,2021-05-17,Beta,6,0.38,1566
Mexico,2021-05-17,Alpha,264,16.86,1566
Mexico,2021-05-17,Gamma,191,12.2,1566
Mexico,2021-05-17,Delta,29,1.85,1566
Mexico,2021-05-17,Kappa,0,0.0,1566
Mexico,2021-05-17,Epsilon,45,2.87,1566
Mexico,2021-05-17,Eta,,,1566
Mexico,2021-05-17,Iota,10,0.64,1566
Mexico,2021-05-17,Lambda,13,0.83,1566
Mexico,2021-05-17,Mu,22,1.4,1566
Mexico,2021-05-17,S:677H.Robin1,0,0.0,1566
Mexico,2021-05-17,S:677P.Pelican,1,0.06,1566
Mexico,2021-05-17,B.1.1.302,,,1566
Mexico,2021-05-17,B.1.1.277,,,1566
Mexico,2021-05-17,B.1.367,,,1566
Mexico,2021-05-17,others,253,16.17,1566
Mexico,2021-05-17,non_who,986,62.97,1566
Mexico,2021-05-31,B.1.160,,,1654
Mexico,2021-05-31,B.1.620,,,1654
Mexico,2021-05-31,B.1.258,0,0.0,1654
Mexico,2021-05-31,B.1.221,,,1654
Mexico,2021-05-31,B.1.1.519,518,31.32,1654
Mexico,2021-05-31,B.1.177,0,0.0,1654
Mexico,2021-05-31,Beta,0,0.0,1654
Mexico,2021-05-31,Alpha,342,20.68,1654
Mexico,2021-05-31,Gamma,413,24.97,1654
Mexico,2021-05-31,Delta,62,3.75,1654
Mexico,2021-05-31,Kappa,1,0.06,1654
Mexico,2021-05-31,Epsilon,19,1.15,1654
Mexico,2021-05-31,Eta,,,1654
Mexico,2021-05-31,Iota,13,0.79,1654
Mexico,2021-05-31,Lambda,15,0.91,1654
Mexico,2021-05-31,Mu,29,1.75,1654
Mexico,2021-05-31,S:677H.Robin1,0,0.0,1654
Mexico,2021-05-31,S:677P.Pelican,0,0.0,1654
Mexico,2021-05-31,B.1.1.302,,,1654
Mexico,2021-05-31,B.1.1.277,,,1654
Mexico,2021-05-31,B.1.367,,,1654
Mexico,2021-05-31,others,242,14.62,1654
Mexico,2021-05-31,non_who,760,45.94,1654
Mexico,2021-06-14,B.1.160,,,2177
Mexico,2021-06-14,B.1.620,,,2177
Mexico,2021-06-14,B.1.258,0,0.0,2177
Mexico,2021-06-14,B.1.221,,,2177
Mexico,2021-06-14,B.1.1.519,316,14.52,2177
Mexico,2021-06-14,B.1.177,0,0.0,2177
Mexico,2021-06-14,Beta,0,0.0,2177
Mexico,2021-06-14,Alpha,422,19.38,2177
Mexico,2021-06-14,Gamma,843,38.72,2177
Mexico,2021-06-14,Delta,222,10.2,2177
Mexico,2021-06-14,Kappa,1,0.05,2177
Mexico,2021-06-14,Epsilon,12,0.55,2177
Mexico,2021-06-14,Eta,,,2177
Mexico,2021-06-14,Iota,12,0.55,2177
Mexico,2021-06-14,Lambda,34,1.56,2177
Mexico,2021-06-14,Mu,42,1.93,2177
Mexico,2021-06-14,S:677H.Robin1,0,0.0,2177
Mexico,2021-06-14,S:677P.Pelican,0,0.0,2177
Mexico,2021-06-14,B.1.1.302,,,2177
Mexico,2021-06-14,B.1.1.277,,,2177
Mexico,2021-06-14,B.1.367,,,2177
Mexico,2021-06-14,others,273,12.54,2177
Mexico,2021-06-14,non_who,589,27.06,2177
Mexico,2021-06-28,B.1.160,,,1880
Mexico,2021-06-28,B.1.620,,,1880
Mexico,2021-06-28,B.1.258,0,0.0,1880
Mexico,2021-06-28,B.1.221,,,1880
Mexico,2021-06-28,B.1.1.519,199,10.59,1880
Mexico,2021-06-28,B.1.177,0,0.0,1880
Mexico,2021-06-28,Beta,0,0.0,1880
Mexico,2021-06-28,Alpha,236,12.55,1880
Mexico,2021-06-28,Gamma,522,27.77,1880
Mexico,2021-06-28,Delta,610,32.45,1880
Mexico,2021-06-28,Kappa,0,0.0,1880
Mexico,2021-06-28,Epsilon,11,0.59,1880
Mexico,2021-06-28,Eta,,,1880
Mexico,2021-06-28,Iota,9,0.48,1880
Mexico,2021-06-28,Lambda,48,2.55,1880
Mexico,2021-06-28,Mu,50,2.66,1880
Mexico,2021-06-28,S:677H.Robin1,0,0.0,1880
Mexico,2021-06-28,S:677P.Pelican,0,0.0,1880
Mexico,2021-06-28,B.1.1.302,,,1880
Mexico,2021-06-28,B.1.1.277,,,1880
Mexico,2021-06-28,B.1.367,,,1880
Mexico,2021-06-28,others,195,10.36,1880
Mexico,2021-06-28,non_who,394,20.95,1880
Mexico,2021-07-12,B.1.160,,,2099
Mexico,2021-07-12,B.1.620,,,2099
Mexico,2021-07-12,B.1.258,0,0.0,2099
Mexico,2021-07-12,B.1.221,,,2099
Mexico,2021-07-12,B.1.1.519,56,2.67,2099
Mexico,2021-07-12,B.1.177,0,0.0,2099
Mexico,2021-07-12,Beta,0,0.0,2099
Mexico,2021-07-12,Alpha,93,4.43,2099
Mexico,2021-07-12,Gamma,288,13.72,2099
Mexico,2021-07-12,Delta,1367,65.13,2099
Mexico,2021-07-12,Kappa,0,0.0,2099
Mexico,2021-07-12,Epsilon,4,0.19,2099
Mexico,2021-07-12,Eta,,,2099
Mexico,2021-07-12,Iota,3,0.14,2099
Mexico,2021-07-12,Lambda,34,1.62,2099
Mexico,2021-07-12,Mu,114,5.43,2099
Mexico,2021-07-12,S:677H.Robin1,0,0.0,2099
Mexico,2021-07-12,S:677P.Pelican,0,0.0,2099
Mexico,2021-07-12,B.1.1.302,,,2099
Mexico,2021-07-12,B.1.1.277,,,2099
Mexico,2021-07-12,B.1.367,,,2099
Mexico,2021-07-12,others,140,6.67,2099
Mexico,2021-07-12,non_who,196,9.34,2099
Mexico,2021-07-26,B.1.160,,,2364
Mexico,2021-07-26,B.1.620,,,2364
Mexico,2021-07-26,B.1.258,0,0.0,2364
Mexico,2021-07-26,B.1.221,,,2364
Mexico,2021-07-26,B.1.1.519,12,0.51,2364
Mexico,2021-07-26,B.1.177,0,0.0,2364
Mexico,2021-07-26,Beta,0,0.0,2364
Mexico,2021-07-26,Alpha,42,1.78,2364
Mexico,2021-07-26,Gamma,162,6.85,2364
Mexico,2021-07-26,Delta,1969,83.29,2364
Mexico,2021-07-26,Kappa,0,0.0,2364
Mexico,2021-07-26,Epsilon,1,0.04,2364
Mexico,2021-07-26,Eta,,,2364
Mexico,2021-07-26,Iota,1,0.04,2364
Mexico,2021-07-26,Lambda,20,0.85,2364
Mexico,2021-07-26,Mu,75,3.17,2364
Mexico,2021-07-26,S:677H.Robin1,0,0.0,2364
Mexico,2021-07-26,S:677P.Pelican,0,0.0,2364
Mexico,2021-07-26,B.1.1.302,,,2364
Mexico,2021-07-26,B.1.1.277,,,2364
Mexico,2021-07-26,B.1.367,,,2364
Mexico,2021-07-26,others,82,3.47,2364
Mexico,2021-07-26,non_who,94,3.98,2364
Mexico,2021-08-09,B.1.160,,,2392
Mexico,2021-08-09,B.1.620,,,2392
Mexico,2021-08-09,B.1.258,0,0.0,2392
Mexico,2021-08-09,B.1.221,,,2392
Mexico,2021-08-09,B.1.1.519,7,0.29,2392
Mexico,2021-08-09,B.1.177,0,0.0,2392
Mexico,2021-08-09,Beta,0,0.0,2392
Mexico,2021-08-09,Alpha,16,0.67,2392
Mexico,2021-08-09,Gamma,97,4.06,2392
Mexico,2021-08-09,Delta,2163,90.43,2392
Mexico,2021-08-09,Kappa,0,0.0,2392
Mexico,2021-08-09,Epsilon,1,0.04,2392
Mexico,2021-08-09,Eta,,,2392
Mexico,2021-08-09,Iota,0,0.0,2392
Mexico,2021-08-09,Lambda,13,0.54,2392
Mexico,2021-08-09,Mu,38,1.59,2392
Mexico,2021-08-09,S:677H.Robin1,0,0.0,2392
Mexico,2021-08-09,S:677P.Pelican,0,0.0,2392
Mexico,2021-08-09,B.1.1.302,,,2392
Mexico,2021-08-09,B.1.1.277,,,2392
Mexico,2021-08-09,B.1.367,,,2392
Mexico,2021-08-09,others,57,2.38,2392
Mexico,2021-08-09,non_who,64,2.67,2392
Mexico,2021-08-23,B.1.160,,,2041
Mexico,2021-08-23,B.1.620,,,2041
Mexico,2021-08-23,B.1.258,0,0.0,2041
Mexico,2021-08-23,B.1.221,,,2041
Mexico,2021-08-23,B.1.1.519,1,0.05,2041
Mexico,2021-08-23,B.1.177,0,0.0,2041
Mexico,2021-08-23,Beta,0,0.0,2041
Mexico,2021-08-23,Alpha,4,0.2,2041
Mexico,2021-08-23,Gamma,33,1.62,2041
Mexico,2021-08-23,Delta,1971,96.57,2041
Mexico,2021-08-23,Kappa,0,0.0,2041
Mexico,2021-08-23,Epsilon,0,0.0,2041
Mexico,2021-08-23,Eta,,,2041
Mexico,2021-08-23,Iota,0,0.0,2041
Mexico,2021-08-23,Lambda,6,0.29,2041
Mexico,2021-08-23,Mu,9,0.44,2041
Mexico,2021-08-23,S:677H.Robin1,0,0.0,2041
Mexico,2021-08-23,S:677P.Pelican,0,0.0,2041
Mexico,2021-08-23,B.1.1.302,,,2041
Mexico,2021-08-23,B.1.1.277,,,2041
Mexico,2021-08-23,B.1.367,,,2041
Mexico,2021-08-23,others,17,0.83,2041
Mexico,2021-08-23,non_who,18,0.88,2041
Mexico,2021-09-06,B.1.160,,,1783
Mexico,2021-09-06,B.1.620,,,1783
Mexico,2021-09-06,B.1.258,0,0.0,1783
Mexico,2021-09-06,B.1.221,,,1783
Mexico,2021-09-06,B.1.1.519,1,0.06,1783
Mexico,2021-09-06,B.1.177,0,0.0,1783
Mexico,2021-09-06,Beta,0,0.0,1783
Mexico,2021-09-06,Alpha,1,0.06,1783
Mexico,2021-09-06,Gamma,12,0.67,1783
Mexico,2021-09-06,Delta,1761,98.77,1783
Mexico,2021-09-06,Kappa,0,0.0,1783
Mexico,2021-09-06,Epsilon,0,0.0,1783
Mexico,2021-09-06,Eta,,,1783
Mexico,2021-09-06,Iota,0,0.0,1783
Mexico,2021-09-06,Lambda,0,0.0,1783
Mexico,2021-09-06,Mu,4,0.22,1783
Mexico,2021-09-06,S:677H.Robin1,0,0.0,1783
Mexico,2021-09-06,S:677P.Pelican,0,0.0,1783
Mexico,2021-09-06,B.1.1.302,,,1783
Mexico,2021-09-06,B.1.1.277,,,1783
Mexico,2021-09-06,B.1.367,,,1783
Mexico,2021-09-06,others,4,0.22,1783
Mexico,2021-09-06,non_who,5,0.28,1783
Mexico,2021-09-20,B.1.160,,,1690
Mexico,2021-09-20,B.1.620,,,1690
Mexico,2021-09-20,B.1.258,0,0.0,1690
Mexico,2021-09-20,B.1.221,,,1690
Mexico,2021-09-20,B.1.1.519,0,0.0,1690
Mexico,2021-09-20,B.1.177,0,0.0,1690
Mexico,2021-09-20,Beta,0,0.0,1690
Mexico,2021-09-20,Alpha,0,0.0,1690
Mexico,2021-09-20,Gamma,7,0.41,1690
Mexico,2021-09-20,Delta,1677,99.23,1690
Mexico,2021-09-20,Kappa,0,0.0,1690
Mexico,2021-09-20,Epsilon,0,0.0,1690
Mexico,2021-09-20,Eta,,,1690
Mexico,2021-09-20,Iota,0,0.0,1690
Mexico,2021-09-20,Lambda,0,0.0,1690
Mexico,2021-09-20,Mu,2,0.12,1690
Mexico,2021-09-20,S:677H.Robin1,0,0.0,1690
Mexico,2021-09-20,S:677P.Pelican,0,0.0,1690
Mexico,2021-09-20,B.1.1.302,,,1690
Mexico,2021-09-20,B.1.1.277,,,1690
Mexico,2021-09-20,B.1.367,,,1690
Mexico,2021-09-20,others,4,0.24,1690
Mexico,2021-09-20,non_who,4,0.24,1690
Mexico,2021-10-04,B.1.160,,,808
Mexico,2021-10-04,B.1.620,,,808
Mexico,2021-10-04,B.1.258,0,0.0,808
Mexico,2021-10-04,B.1.221,,,808
Mexico,2021-10-04,B.1.1.519,0,0.0,808
Mexico,2021-10-04,B.1.177,0,0.0,808
Mexico,2021-10-04,Beta,0,0.0,808
Mexico,2021-10-04,Alpha,0,0.0,808
Mexico,2021-10-04,Gamma,0,0.0,808
Mexico,2021-10-04,Delta,806,99.75,808
Mexico,2021-10-04,Kappa,0,0.0,808
Mexico,2021-10-04,Epsilon,0,0.0,808
Mexico,2021-10-04,Eta,,,808
Mexico,2021-10-04,Iota,0,0.0,808
Mexico,2021-10-04,Lambda,0,0.0,808
Mexico,2021-10-04,Mu,1,0.12,808
Mexico,2021-10-04,S:677H.Robin1,0,0.0,808
Mexico,2021-10-04,S:677P.Pelican,0,0.0,808
Mexico,2021-10-04,B.1.1.302,,,808
Mexico,2021-10-04,B.1.1.277,,,808
Mexico,2021-10-04,B.1.367,,,808
Mexico,2021-10-04,others,1,0.13,808
Mexico,2021-10-04,non_who,1,0.13,808
Montenegro,2021-07-26,B.1.160,0,0.0,30
Montenegro,2021-07-26,B.1.620,,,30
Montenegro,2021-07-26,B.1.258,0,0.0,30
Montenegro,2021-07-26,B.1.221,,,30
Montenegro,2021-07-26,B.1.1.519,,,30
Montenegro,2021-07-26,B.1.177,,,30
Montenegro,2021-07-26,Beta,,,30
Montenegro,2021-07-26,Alpha,2,6.67,30
Montenegro,2021-07-26,Gamma,0,0.0,30
Montenegro,2021-07-26,Delta,28,93.33,30
Montenegro,2021-07-26,Kappa,,,30
Montenegro,2021-07-26,Epsilon,,,30
Montenegro,2021-07-26,Eta,,,30
Montenegro,2021-07-26,Iota,,,30
Montenegro,2021-07-26,Lambda,,,30
Montenegro,2021-07-26,Mu,,,30
Montenegro,2021-07-26,S:677H.Robin1,,,30
Montenegro,2021-07-26,S:677P.Pelican,,,30
Montenegro,2021-07-26,B.1.1.302,,,30
Montenegro,2021-07-26,B.1.1.277,,,30
Montenegro,2021-07-26,B.1.367,,,30
Montenegro,2021-07-26,others,0,0.0,30
Montenegro,2021-07-26,non_who,0,0.0,30
Montenegro,2021-08-09,B.1.160,0,0.0,71
Montenegro,2021-08-09,B.1.620,,,71
Montenegro,2021-08-09,B.1.258,0,0.0,71
Montenegro,2021-08-09,B.1.221,,,71
Montenegro,2021-08-09,B.1.1.519,,,71
Montenegro,2021-08-09,B.1.177,,,71
Montenegro,2021-08-09,Beta,,,71
Montenegro,2021-08-09,Alpha,3,4.23,71
Montenegro,2021-08-09,Gamma,3,4.23,71
Montenegro,2021-08-09,Delta,65,91.55,71
Montenegro,2021-08-09,Kappa,,,71
Montenegro,2021-08-09,Epsilon,,,71
Montenegro,2021-08-09,Eta,,,71
Montenegro,2021-08-09,Iota,,,71
Montenegro,2021-08-09,Lambda,,,71
Montenegro,2021-08-09,Mu,,,71
Montenegro,2021-08-09,S:677H.Robin1,,,71
Montenegro,2021-08-09,S:677P.Pelican,,,71
Montenegro,2021-08-09,B.1.1.302,,,71
Montenegro,2021-08-09,B.1.1.277,,,71
Montenegro,2021-08-09,B.1.367,,,71
Montenegro,2021-08-09,others,0,-0.01,71
Montenegro,2021-08-09,non_who,0,-0.01,71
Montenegro,2021-08-23,B.1.160,0,0.0,36
Montenegro,2021-08-23,B.1.620,,,36
Montenegro,2021-08-23,B.1.258,0,0.0,36
Montenegro,2021-08-23,B.1.221,,,36
Montenegro,2021-08-23,B.1.1.519,,,36
Montenegro,2021-08-23,B.1.177,,,36
Montenegro,2021-08-23,Beta,,,36
Montenegro,2021-08-23,Alpha,0,0.0,36
Montenegro,2021-08-23,Gamma,0,0.0,36
Montenegro,2021-08-23,Delta,36,100.0,36
Montenegro,2021-08-23,Kappa,,,36
Montenegro,2021-08-23,Epsilon,,,36
Montenegro,2021-08-23,Eta,,,36
Montenegro,2021-08-23,Iota,,,36
Montenegro,2021-08-23,Lambda,,,36
Montenegro,2021-08-23,Mu,,,36
Montenegro,2021-08-23,S:677H.Robin1,,,36
Montenegro,2021-08-23,S:677P.Pelican,,,36
Montenegro,2021-08-23,B.1.1.302,,,36
Montenegro,2021-08-23,B.1.1.277,,,36
Montenegro,2021-08-23,B.1.367,,,36
Montenegro,2021-08-23,others,0,0.0,36
Montenegro,2021-08-23,non_who,0,0.0,36
Montenegro,2021-09-06,B.1.160,0,0.0,32
Montenegro,2021-09-06,B.1.620,,,32
Montenegro,2021-09-06,B.1.258,0,0.0,32
Montenegro,2021-09-06,B.1.221,,,32
Montenegro,2021-09-06,B.1.1.519,,,32
Montenegro,2021-09-06,B.1.177,,,32
Montenegro,2021-09-06,Beta,,,32
Montenegro,2021-09-06,Alpha,0,0.0,32
Montenegro,2021-09-06,Gamma,0,0.0,32
Montenegro,2021-09-06,Delta,32,100.0,32
Montenegro,2021-09-06,Kappa,,,32
Montenegro,2021-09-06,Epsilon,,,32
Montenegro,2021-09-06,Eta,,,32
Montenegro,2021-09-06,Iota,,,32
Montenegro,2021-09-06,Lambda,,,32
Montenegro,2021-09-06,Mu,,,32
Montenegro,2021-09-06,S:677H.Robin1,,,32
Montenegro,2021-09-06,S:677P.Pelican,,,32
Montenegro,2021-09-06,B.1.1.302,,,32
Montenegro,2021-09-06,B.1.1.277,,,32
Montenegro,2021-09-06,B.1.367,,,32
Montenegro,2021-09-06,others,0,0.0,32
Montenegro,2021-09-06,non_who,0,0.0,32
Morocco,2021-09-06,B.1.160,0,0.0,45
Morocco,2021-09-06,B.1.620,,,45
Morocco,2021-09-06,B.1.258,,,45
Morocco,2021-09-06,B.1.221,,,45
Morocco,2021-09-06,B.1.1.519,,,45
Morocco,2021-09-06,B.1.177,0,0.0,45
Morocco,2021-09-06,Beta,0,0.0,45
Morocco,2021-09-06,Alpha,0,0.0,45
Morocco,2021-09-06,Gamma,,,45
Morocco,2021-09-06,Delta,45,100.0,45
Morocco,2021-09-06,Kappa,0,0.0,45
Morocco,2021-09-06,Epsilon,,,45
Morocco,2021-09-06,Eta,0,0.0,45
Morocco,2021-09-06,Iota,,,45
Morocco,2021-09-06,Lambda,,,45
Morocco,2021-09-06,Mu,0,0.0,45
Morocco,2021-09-06,S:677H.Robin1,,,45
Morocco,2021-09-06,S:677P.Pelican,,,45
Morocco,2021-09-06,B.1.1.302,,,45
Morocco,2021-09-06,B.1.1.277,,,45
Morocco,2021-09-06,B.1.367,,,45
Morocco,2021-09-06,others,0,0.0,45
Morocco,2021-09-06,non_who,0,0.0,45
Mozambique,2020-11-09,B.1.160,0,0.0,32
Mozambique,2020-11-09,B.1.620,,,32
Mozambique,2020-11-09,B.1.258,,,32
Mozambique,2020-11-09,B.1.221,,,32
Mozambique,2020-11-09,B.1.1.519,,,32
Mozambique,2020-11-09,B.1.177,,,32
Mozambique,2020-11-09,Beta,27,84.38,32
Mozambique,2020-11-09,Alpha,0,0.0,32
Mozambique,2020-11-09,Gamma,,,32
Mozambique,2020-11-09,Delta,0,0.0,32
Mozambique,2020-11-09,Kappa,,,32
Mozambique,2020-11-09,Epsilon,,,32
Mozambique,2020-11-09,Eta,,,32
Mozambique,2020-11-09,Iota,,,32
Mozambique,2020-11-09,Lambda,,,32
Mozambique,2020-11-09,Mu,,,32
Mozambique,2020-11-09,S:677H.Robin1,,,32
Mozambique,2020-11-09,S:677P.Pelican,,,32
Mozambique,2020-11-09,B.1.1.302,,,32
Mozambique,2020-11-09,B.1.1.277,,,32
Mozambique,2020-11-09,B.1.367,,,32
Mozambique,2020-11-09,others,5,15.62,32
Mozambique,2020-11-09,non_who,5,15.62,32
Mozambique,2021-01-04,B.1.160,1,3.33,30
Mozambique,2021-01-04,B.1.620,,,30
Mozambique,2021-01-04,B.1.258,,,30
Mozambique,2021-01-04,B.1.221,,,30
Mozambique,2021-01-04,B.1.1.519,,,30
Mozambique,2021-01-04,B.1.177,,,30
Mozambique,2021-01-04,Beta,9,30.0,30
Mozambique,2021-01-04,Alpha,0,0.0,30
Mozambique,2021-01-04,Gamma,,,30
Mozambique,2021-01-04,Delta,0,0.0,30
Mozambique,2021-01-04,Kappa,,,30
Mozambique,2021-01-04,Epsilon,,,30
Mozambique,2021-01-04,Eta,,,30
Mozambique,2021-01-04,Iota,,,30
Mozambique,2021-01-04,Lambda,,,30
Mozambique,2021-01-04,Mu,,,30
Mozambique,2021-01-04,S:677H.Robin1,,,30
Mozambique,2021-01-04,S:677P.Pelican,,,30
Mozambique,2021-01-04,B.1.1.302,,,30
Mozambique,2021-01-04,B.1.1.277,,,30
Mozambique,2021-01-04,B.1.367,,,30
Mozambique,2021-01-04,others,20,66.67,30
Mozambique,2021-01-04,non_who,21,70.0,30
Mozambique,2021-01-11,B.1.160,0,0.0,31
Mozambique,2021-01-11,B.1.620,,,31
Mozambique,2021-01-11,B.1.258,,,31
Mozambique,2021-01-11,B.1.221,,,31
Mozambique,2021-01-11,B.1.1.519,,,31
Mozambique,2021-01-11,B.1.177,,,31
Mozambique,2021-01-11,Beta,20,64.52,31
Mozambique,2021-01-11,Alpha,0,0.0,31
Mozambique,2021-01-11,Gamma,,,31
Mozambique,2021-01-11,Delta,0,0.0,31
Mozambique,2021-01-11,Kappa,,,31
Mozambique,2021-01-11,Epsilon,,,31
Mozambique,2021-01-11,Eta,,,31
Mozambique,2021-01-11,Iota,,,31
Mozambique,2021-01-11,Lambda,,,31
Mozambique,2021-01-11,Mu,,,31
Mozambique,2021-01-11,S:677H.Robin1,,,31
Mozambique,2021-01-11,S:677P.Pelican,,,31
Mozambique,2021-01-11,B.1.1.302,,,31
Mozambique,2021-01-11,B.1.1.277,,,31
Mozambique,2021-01-11,B.1.367,,,31
Mozambique,2021-01-11,others,11,35.48,31
Mozambique,2021-01-11,non_who,11,35.48,31
Mozambique,2021-01-25,B.1.160,0,0.0,104
Mozambique,2021-01-25,B.1.620,,,104
Mozambique,2021-01-25,B.1.258,,,104
Mozambique,2021-01-25,B.1.221,,,104
Mozambique,2021-01-25,B.1.1.519,,,104
Mozambique,2021-01-25,B.1.177,,,104
Mozambique,2021-01-25,Beta,92,88.46,104
Mozambique,2021-01-25,Alpha,0,0.0,104
Mozambique,2021-01-25,Gamma,,,104
Mozambique,2021-01-25,Delta,0,0.0,104
Mozambique,2021-01-25,Kappa,,,104
Mozambique,2021-01-25,Epsilon,,,104
Mozambique,2021-01-25,Eta,,,104
Mozambique,2021-01-25,Iota,,,104
Mozambique,2021-01-25,Lambda,,,104
Mozambique,2021-01-25,Mu,,,104
Mozambique,2021-01-25,S:677H.Robin1,,,104
Mozambique,2021-01-25,S:677P.Pelican,,,104
Mozambique,2021-01-25,B.1.1.302,,,104
Mozambique,2021-01-25,B.1.1.277,,,104
Mozambique,2021-01-25,B.1.367,,,104
Mozambique,2021-01-25,others,12,11.54,104
Mozambique,2021-01-25,non_who,12,11.54,104
Mozambique,2021-02-08,B.1.160,0,0.0,42
Mozambique,2021-02-08,B.1.620,,,42
Mozambique,2021-02-08,B.1.258,,,42
Mozambique,2021-02-08,B.1.221,,,42
Mozambique,2021-02-08,B.1.1.519,,,42
Mozambique,2021-02-08,B.1.177,,,42
Mozambique,2021-02-08,Beta,39,92.86,42
Mozambique,2021-02-08,Alpha,0,0.0,42
Mozambique,2021-02-08,Gamma,,,42
Mozambique,2021-02-08,Delta,0,0.0,42
Mozambique,2021-02-08,Kappa,,,42
Mozambique,2021-02-08,Epsilon,,,42
Mozambique,2021-02-08,Eta,,,42
